Sample,Output_Q31,Output_Float
1244,3,0.0000000
1245,2,0.0000000
1246,-2,-0.0000000
1247,-5,-0.0000000
1248,-4,-0.0000000
1249,0,0.0000000
1250,3,0.0000000
1251,2,0.0000000
1252,-2,-0.0000000
1253,-5,-0.0000000
1254,-4,-0.0000000
1255,0,0.0000000
1256,3,0.0000000
1257,2,0.0000000
1258,-2,-0.0000000
1259,-5,-0.0000000
1260,-4,-0.0000000
1261,0,0.0000000
1262,3,0.0000000
1263,2,0.0000000
1264,-2,-0.0000000
1265,-5,-0.0000000
1266,-4,-0.0000000
1267,0,0.0000000
1268,3,0.0000000
1269,2,0.0000000
1270,-2,-0.0000000
1271,-5,-0.0000000
1272,-4,-0.0000000
1273,0,0.0000000
1274,3,0.0000000
1275,2,0.0000000
1276,-2,-0.0000000
1277,-5,-0.0000000
1278,-4,-0.0000000
1279,0,0.0000000
1280,3,0.0000000
1281,2,0.0000000
1282,-2,-0.0000000
1283,-5,-0.0000000
1284,-4,-0.0000000
1285,0,0.0000000
1286,3,0.0000000
1287,2,0.0000000
1288,-2,-0.0000000
1289,-5,-0.0000000
1290,-4,-0.0000000
1291,0,0.0000000
1292,3,0.0000000
1293,2,0.0000000
1294,-2,-0.0000000
1295,-5,-0.0000000
1296,-4,-0.0000000
1297,0,0.0000000
1298,3,0.0000000
1299,2,0.0000000
1300,-2,-0.0000000
1301,-5,-0.0000000
1302,-4,-0.0000000
1303,0,0.0000000
1304,3,0.0000000
1305,2,0.0000000
1306,-2,-0.0000000
1307,-5,-0.0000000
1308,-4,-0.0000000
1309,0,0.0000000
1310,3,0.0000000
1311,2,0.0000000
1312,-2,-0.0000000
1313,-5,-0.0000000
1314,-4,-0.0000000
1315,0,0.0000000
1316,3,0.0000000
1317,2,0.0000000
1318,-2,-0.0000000
1319,-5,-0.0000000
1320,-4,-0.0000000
1321,0,0.0000000
1322,3,0.0000000
1323,2,0.0000000
1324,-2,-0.0000000
1325,-5,-0.0000000
1326,-4,-0.0000000
1327,0,0.0000000
1328,3,0.0000000
1329,2,0.0000000
1330,-2,-0.0000000
1331,-5,-0.0000000
1332,-4,-0.0000000
1333,0,0.0000000
1334,3,0.0000000
1335,2,0.0000000
1336,-2,-0.0000000
1337,-5,-0.0000000
1338,-4,-0.0000000
1339,0,0.0000000
1340,3,0.0000000
1341,2,0.0000000
1342,-2,-0.0000000
1343,-5,-0.0000000
1344,-4,-0.0000000
1345,0,0.0000000
1346,3,0.0000000
1347,2,0.0000000
1348,-2,-0.0000000
1349,-5,-0.0000000
1350,-4,-0.0000000
1351,0,0.0000000
1352,3,0.0000000
1353,2,0.0000000
1354,-2,-0.0000000
1355,-5,-0.0000000
1356,-4,-0.0000000
1357,0,0.0000000
1358,3,0.0000000
1359,2,0.0000000
1360,-2,-0.0000000
1361,-5,-0.0000000
1362,-4,-0.0000000
1363,0,0.0000000
1364,3,0.0000000
1365,2,0.0000000
1366,-2,-0.0000000
1367,-5,-0.0000000
1368,-4,-0.0000000
1369,0,0.0000000
1370,3,0.0000000
1371,2,0.0000000
1372,-2,-0.0000000
1373,-5,-0.0000000
1374,-4,-0.0000000
1375,0,0.0000000
1376,3,0.0000000
1377,2,0.0000000
1378,-2,-0.0000000
1379,-5,-0.0000000
1380,-4,-0.0000000
1381,0,0.0000000
1382,3,0.0000000
1383,2,0.0000000
1384,-2,-0.0000000
1385,-5,-0.0000000
1386,-4,-0.0000000
1387,0,0.0000000
1388,3,0.0000000
1389,2,0.0000000
1390,-2,-0.0000000
1391,-5,-0.0000000
1392,-4,-0.0000000
1393,0,0.0000000
1394,3,0.0000000
1395,2,0.0000000
1396,-2,-0.0000000
1397,-5,-0.0000000
1398,-4,-0.0000000
1399,0,0.0000000
1400,3,0.0000000
1401,2,0.0000000
1402,-2,-0.0000000
1403,-5,-0.0000000
1404,-4,-0.0000000
1405,0,0.0000000
1406,3,0.0000000
1407,2,0.0000000
1408,-2,-0.0000000
1409,-5,-0.0000000
1410,-4,-0.0000000
1411,0,0.0000000
1412,3,0.0000000
1413,2,0.0000000
1414,-2,-0.0000000
1415,-5,-0.0000000
1416,-4,-0.0000000
1417,0,0.0000000
1418,3,0.0000000
1419,2,0.0000000
1420,-2,-0.0000000
1421,-5,-0.0000000
1422,-4,-0.0000000
1423,0,0.0000000
1424,3,0.0000000
1425,2,0.0000000
1426,-2,-0.0000000
1427,-5,-0.0000000
1428,-4,-0.0000000
1429,0,0.0000000
1430,3,0.0000000
1431,2,0.0000000
1432,-2,-0.0000000
1433,-5,-0.0000000
1434,-4,-0.0000000
1435,0,0.0000000
1436,3,0.0000000
1437,2,0.0000000
1438,-2,-0.0000000
1439,-5,-0.0000000
1440,-4,-0.0000000
1441,0,0.0000000
1442,3,0.0000000
1443,2,0.0000000
1444,-2,-0.0000000
1445,-5,-0.0000000
1446,-4,-0.0000000
1447,0,0.0000000
1448,3,0.0000000
1449,2,0.0000000
1450,-2,-0.0000000
1451,-5,-0.0000000
1452,-4,-0.0000000
1453,0,0.0000000
1454,3,0.0000000
1455,2,0.0000000
1456,-2,-0.0000000
1457,-5,-0.0000000
1458,-4,-0.0000000
1459,0,0.0000000
1460,3,0.0000000
1461,2,0.0000000
1462,-2,-0.0000000
1463,-5,-0.0000000
1464,-4,-0.0000000
1465,0,0.0000000
1466,3,0.0000000
1467,2,0.0000000
1468,-2,-0.0000000
1469,-5,-0.0000000
1470,-4,-0.0000000
1471,0,0.0000000
1472,3,0.0000000
1473,2,0.0000000
1474,-2,-0.0000000
1475,-5,-0.0000000
1476,-4,-0.0000000
1477,0,0.0000000
1478,3,0.0000000
1479,2,0.0000000
1480,-2,-0.0000000
1481,-5,-0.0000000
1482,-4,-0.0000000
1483,0,0.0000000
1484,3,0.0000000
1485,2,0.0000000
1486,-2,-0.0000000
1487,-5,-0.0000000
1488,-4,-0.0000000
1489,0,0.0000000
1490,3,0.0000000
1491,2,0.0000000
1492,-2,-0.0000000
1493,-5,-0.0000000
1494,-4,-0.0000000
1495,0,0.0000000
1496,3,0.0000000
1497,2,0.0000000
1498,-2,-0.0000000
1499,-5,-0.0000000
1500,-4,-0.0000000
1501,0,0.0000000
1502,3,0.0000000
1503,2,0.0000000
1504,-2,-0.0000000
1505,-5,-0.0000000
1506,-4,-0.0000000
1507,0,0.0000000
1508,3,0.0000000
1509,2,0.0000000
1510,-2,-0.0000000
1511,-5,-0.0000000
1512,-4,-0.0000000
1513,0,0.0000000
1514,3,0.0000000
1515,2,0.0000000
1516,-2,-0.0000000
1517,-5,-0.0000000
1518,-4,-0.0000000
1519,0,0.0000000
1520,3,0.0000000
1521,2,0.0000000
1522,-2,-0.0000000
1523,-5,-0.0000000
1524,-4,-0.0000000
1525,0,0.0000000
1526,3,0.0000000
1527,2,0.0000000
1528,-2,-0.0000000
1529,-5,-0.0000000
1530,-4,-0.0000000
1531,0,0.0000000
1532,3,0.0000000
1533,2,0.0000000
1534,-2,-0.0000000
1535,-5,-0.0000000
1536,-4,-0.0000000
1537,0,0.0000000
1538,3,0.0000000
1539,2,0.0000000
1540,-2,-0.0000000
1541,-5,-0.0000000
1542,-4,-0.0000000
1543,0,0.0000000
1544,3,0.0000000
1545,2,0.0000000
1546,-2,-0.0000000
1547,-5,-0.0000000
1548,-4,-0.0000000
1549,0,0.0000000
1550,3,0.0000000
1551,2,0.0000000
1552,-2,-0.0000000
1553,-5,-0.0000000
1554,-4,-0.0000000
1555,0,0.0000000
1556,3,0.0000000
1557,2,0.0000000
1558,-2,-0.0000000
1559,-5,-0.0000000
1560,-4,-0.0000000
1561,0,0.0000000
1562,3,0.0000000
1563,2,0.0000000
1564,-2,-0.0000000
1565,-5,-0.0000000
1566,-4,-0.0000000
1567,0,0.0000000
1568,3,0.0000000
1569,2,0.0000000
1570,-2,-0.0000000
1571,-5,-0.0000000
1572,-4,-0.0000000
1573,0,0.0000000
1574,3,0.0000000
1575,2,0.0000000
1576,-2,-0.0000000
1577,-5,-0.0000000
1578,-4,-0.0000000
1579,0,0.0000000
1580,3,0.0000000
1581,2,0.0000000
1582,-2,-0.0000000
1583,-5,-0.0000000
1584,-4,-0.0000000
1585,0,0.0000000
1586,3,0.0000000
1587,2,0.0000000
1588,-2,-0.0000000
1589,-5,-0.0000000
1590,-4,-0.0000000
1591,0,0.0000000
1592,3,0.0000000
1593,2,0.0000000
1594,-2,-0.0000000
1595,-5,-0.0000000
1596,-4,-0.0000000
1597,0,0.0000000
1598,3,0.0000000
1599,2,0.0000000
1600,-2,-0.0000000
1601,-5,-0.0000000
1602,-4,-0.0000000
1603,0,0.0000000
1604,3,0.0000000
1605,2,0.0000000
1606,-2,-0.0000000
1607,-5,-0.0000000
1608,-4,-0.0000000
1609,0,0.0000000
1610,3,0.0000000
1611,2,0.0000000
1612,-2,-0.0000000
1613,-5,-0.0000000
1614,-4,-0.0000000
1615,0,0.0000000
1616,3,0.0000000
1617,2,0.0000000
1618,-2,-0.0000000
1619,-5,-0.0000000
1620,-4,-0.0000000
1621,0,0.0000000
1622,3,0.0000000
1623,2,0.0000000
1624,-2,-0.0000000
1625,-5,-0.0000000
1626,-4,-0.0000000
1627,0,0.0000000
1628,3,0.0000000
1629,2,0.0000000
1630,-2,-0.0000000
1631,-5,-0.0000000
1632,-4,-0.0000000
1633,0,0.0000000
1634,3,0.0000000
1635,2,0.0000000
1636,-2,-0.0000000
1637,-5,-0.0000000
1638,-4,-0.0000000
1639,0,0.0000000
1640,3,0.0000000
1641,2,0.0000000
1642,-2,-0.0000000
1643,-5,-0.0000000
1644,-4,-0.0000000
1645,0,0.0000000
1646,3,0.0000000
1647,2,0.0000000
1648,-2,-0.0000000
1649,-5,-0.0000000
1650,-4,-0.0000000
1651,0,0.0000000
1652,3,0.0000000
1653,2,0.0000000
1654,-2,-0.0000000
1655,-5,-0.0000000
1656,-4,-0.0000000
1657,0,0.0000000
1658,3,0.0000000
1659,2,0.0000000
1660,-2,-0.0000000
1661,-5,-0.0000000
1662,-4,-0.0000000
1663,0,0.0000000
1664,3,0.0000000
1665,2,0.0000000
1666,-2,-0.0000000
1667,-5,-0.0000000
1668,-4,-0.0000000
1669,0,0.0000000
1670,3,0.0000000
1671,2,0.0000000
1672,-2,-0.0000000
1673,-5,-0.0000000
1674,-4,-0.0000000
1675,0,0.0000000
1676,3,0.0000000
1677,2,0.0000000
1678,-2,-0.0000000
1679,-5,-0.0000000
1680,-4,-0.0000000
1681,0,0.0000000
1682,3,0.0000000
1683,2,0.0000000
1684,-2,-0.0000000
1685,-5,-0.0000000
1686,-4,-0.0000000
1687,0,0.0000000
1688,3,0.0000000
1689,2,0.0000000
1690,-2,-0.0000000
1691,-5,-0.0000000
1692,-4,-0.0000000
1693,0,0.0000000
1694,3,0.0000000
1695,2,0.0000000
1696,-2,-0.0000000
1697,-5,-0.0000000
1698,-4,-0.0000000
1699,0,0.0000000
1700,3,0.0000000
1701,2,0.0000000
1702,-2,-0.0000000
1703,-5,-0.0000000
1704,-4,-0.0000000
1705,0,0.0000000
1706,3,0.0000000
1707,2,0.0000000
1708,-2,-0.0000000
1709,-5,-0.0000000
1710,-4,-0.0000000
1711,0,0.0000000
1712,3,0.0000000
1713,2,0.0000000
1714,-2,-0.0000000
1715,-5,-0.0000000
1716,-4,-0.0000000
1717,0,0.0000000
1718,3,0.0000000
1719,2,0.0000000
1720,-2,-0.0000000
1721,-5,-0.0000000
1722,-4,-0.0000000
1723,0,0.0000000
1724,3,0.0000000
1725,2,0.0000000
1726,-2,-0.0000000
1727,-5,-0.0000000
1728,-4,-0.0000000
1729,0,0.0000000
1730,3,0.0000000
1731,2,0.0000000
1732,-2,-0.0000000
1733,-5,-0.0000000
1734,-4,-0.0000000
1735,0,0.0000000
1736,3,0.0000000
1737,2,0.0000000
1738,-2,-0.0000000
1739,-5,-0.0000000
1740,-4,-0.0000000
1741,0,0.0000000
1742,3,0.0000000
1743,2,0.0000000
1744,-2,-0.0000000
1745,-5,-0.0000000
1746,-4,-0.0000000
1747,0,0.0000000
1748,3,0.0000000
1749,2,0.0000000
1750,-2,-0.0000000
1751,-5,-0.0000000
1752,-4,-0.0000000
1753,0,0.0000000
1754,3,0.0000000
1755,2,0.0000000
1756,-2,-0.0000000
1757,-5,-0.0000000
1758,-4,-0.0000000
1759,0,0.0000000
1760,3,0.0000000
1761,2,0.0000000
1762,-2,-0.0000000
1763,-5,-0.0000000
1764,-4,-0.0000000
1765,0,0.0000000
1766,3,0.0000000
1767,2,0.0000000
1768,-2,-0.0000000
1769,-5,-0.0000000
1770,-4,-0.0000000
1771,0,0.0000000
1772,3,0.0000000
1773,2,0.0000000
1774,-2,-0.0000000
1775,-5,-0.0000000
1776,-4,-0.0000000
1777,0,0.0000000
1778,3,0.0000000
1779,2,0.0000000
1780,-2,-0.0000000
1781,-5,-0.0000000
1782,-4,-0.0000000
1783,0,0.0000000
1784,3,0.0000000
1785,2,0.0000000
1786,-2,-0.0000000
1787,-5,-0.0000000
1788,-4,-0.0000000
1789,0,0.0000000
1790,3,0.0000000
1791,2,0.0000000
1792,-2,-0.0000000
1793,-5,-0.0000000
1794,-4,-0.0000000
1795,0,0.0000000
1796,3,0.0000000
1797,2,0.0000000
1798,-2,-0.0000000
1799,-5,-0.0000000
1800,-4,-0.0000000
1801,0,0.0000000
1802,3,0.0000000
1803,2,0.0000000
1804,-2,-0.0000000
1805,-5,-0.0000000
1806,-4,-0.0000000
1807,0,0.0000000
1808,3,0.0000000
1809,2,0.0000000
1810,-2,-0.0000000
1811,-5,-0.0000000
1812,-4,-0.0000000
1813,0,0.0000000
1814,3,0.0000000
1815,2,0.0000000
1816,-2,-0.0000000
1817,-5,-0.0000000
1818,-4,-0.0000000
1819,0,0.0000000
1820,3,0.0000000
1821,2,0.0000000
1822,-2,-0.0000000
1823,-5,-0.0000000
1824,-4,-0.0000000
1825,0,0.0000000
1826,3,0.0000000
1827,2,0.0000000
1828,-2,-0.0000000
1829,-5,-0.0000000
1830,-4,-0.0000000
1831,0,0.0000000
1832,3,0.0000000
1833,2,0.0000000
1834,-2,-0.0000000
1835,-5,-0.0000000
1836,-4,-0.0000000
1837,0,0.0000000
1838,3,0.0000000
1839,2,0.0000000
1840,-2,-0.0000000
1841,-5,-0.0000000
1842,-4,-0.0000000
1843,0,0.0000000
1844,3,0.0000000
1845,2,0.0000000
1846,-2,-0.0000000
1847,-5,-0.0000000
1848,-4,-0.0000000
1849,0,0.0000000
1850,3,0.0000000
1851,2,0.0000000
1852,-2,-0.0000000
1853,-5,-0.0000000
1854,-4,-0.0000000
1855,0,0.0000000
1856,3,0.0000000
1857,2,0.0000000
1858,-2,-0.0000000
1859,-5,-0.0000000
1860,-4,-0.0000000
1861,0,0.0000000
1862,3,0.0000000
1863,2,0.0000000
1864,-2,-0.0000000
1865,-5,-0.0000000
1866,-4,-0.0000000
1867,0,0.0000000
1868,3,0.0000000
1869,2,0.0000000
1870,-2,-0.0000000
1871,-5,-0.0000000
1872,-4,-0.0000000
1873,0,0.0000000
1874,3,0.0000000
1875,2,0.0000000
1876,-2,-0.0000000
1877,-5,-0.0000000
1878,-4,-0.0000000
1879,0,0.0000000
1880,3,0.0000000
1881,2,0.0000000
1882,-2,-0.0000000
1883,-5,-0.0000000
1884,-4,-0.0000000
1885,0,0.0000000
1886,3,0.0000000
1887,2,0.0000000
1888,-2,-0.0000000
1889,-5,-0.0000000
1890,-4,-0.0000000
1891,0,0.0000000
1892,3,0.0000000
1893,2,0.0000000
1894,-2,-0.0000000
1895,-5,-0.0000000
1896,-4,-0.0000000
1897,0,0.0000000
1898,3,0.0000000
1899,2,0.0000000
1900,-2,-0.0000000
1901,-5,-0.0000000
1902,-4,-0.0000000
1903,0,0.0000000
1904,3,0.0000000
1905,2,0.0000000
1906,-2,-0.0000000
1907,-5,-0.0000000
1908,-4,-0.0000000
1909,0,0.0000000
1910,3,0.0000000
1911,2,0.0000000
1912,-2,-0.0000000
1913,-5,-0.0000000
1914,-4,-0.0000000
1915,0,0.0000000
1916,3,0.0000000
1917,2,0.0000000
1918,-2,-0.0000000
1919,-5,-0.0000000
1920,-4,-0.0000000
1921,0,0.0000000
1922,3,0.0000000
1923,2,0.0000000
1924,-2,-0.0000000
1925,-5,-0.0000000
1926,-4,-0.0000000
1927,0,0.0000000
1928,3,0.0000000
1929,2,0.0000000
1930,-2,-0.0000000
1931,-5,-0.0000000
1932,-4,-0.0000000
1933,0,0.0000000
1934,3,0.0000000
1935,2,0.0000000
1936,-2,-0.0000000
1937,-5,-0.0000000
1938,-4,-0.0000000
1939,0,0.0000000
1940,3,0.0000000
1941,2,0.0000000
1942,-2,-0.0000000
1943,-5,-0.0000000
1944,-4,-0.0000000
1945,0,0.0000000
1946,3,0.0000000
1947,2,0.0000000
1948,-2,-0.0000000
1949,-5,-0.0000000
1950,-4,-0.0000000
1951,0,0.0000000
1952,3,0.0000000
1953,2,0.0000000
1954,-2,-0.0000000
1955,-5,-0.0000000
1956,-4,-0.0000000
1957,0,0.0000000
1958,3,0.0000000
1959,2,0.0000000
1960,-2,-0.0000000
1961,-5,-0.0000000
1962,-4,-0.0000000
1963,0,0.0000000
1964,3,0.0000000
1965,2,0.0000000
1966,-2,-0.0000000
1967,-5,-0.0000000
1968,-4,-0.0000000
1969,0,0.0000000
1970,3,0.0000000
1971,2,0.0000000
1972,-2,-0.0000000
1973,-5,-0.0000000
1974,-4,-0.0000000
1975,0,0.0000000
1976,3,0.0000000
1977,2,0.0000000
1978,-2,-0.0000000
1979,-5,-0.0000000
1980,-4,-0.0000000
1981,0,0.0000000
1982,3,0.0000000
1983,2,0.0000000
1984,-2,-0.0000000
1985,-5,-0.0000000
1986,-4,-0.0000000
1987,0,0.0000000
1988,3,0.0000000
1989,2,0.0000000
1990,-2,-0.0000000
1991,-5,-0.0000000
1992,-4,-0.0000000
1993,0,0.0000000
1994,3,0.0000000
1995,2,0.0000000
1996,-2,-0.0000000
1997,-5,-0.0000000
1998,-4,-0.0000000
1999,0,0.0000000
2000,3,0.0000000
2001,2,0.0000000
2002,-2,-0.0000000
2003,-5,-0.0000000
2004,-4,-0.0000000
2005,0,0.0000000
2006,3,0.0000000
2007,2,0.0000000
2008,-2,-0.0000000
2009,-5,-0.0000000
2010,-4,-0.0000000
2011,0,0.0000000
2012,3,0.0000000
2013,2,0.0000000
2014,-2,-0.0000000
2015,-5,-0.0000000
2016,-4,-0.0000000
2017,0,0.0000000
2018,3,0.0000000
2019,2,0.0000000
2020,-2,-0.0000000
2021,-5,-0.0000000
2022,-4,-0.0000000
2023,0,0.0000000
2024,3,0.0000000
2025,2,0.0000000
2026,-2,-0.0000000
2027,-5,-0.0000000
2028,-4,-0.0000000
2029,0,0.0000000
2030,3,0.0000000
2031,2,0.0000000
2032,-2,-0.0000000
2033,-5,-0.0000000
2034,-4,-0.0000000
2035,0,0.0000000
2036,3,0.0000000
2037,2,0.0000000
2038,-2,-0.0000000
2039,-5,-0.0000000
2040,-4,-0.0000000
2041,0,0.0000000
2042,3,0.0000000
2043,2,0.0000000
2044,-2,-0.0000000
2045,-5,-0.0000000
2046,-4,-0.0000000
2047,0,0.0000000
2048,3,0.0000000
2049,2,0.0000000
2050,-2,-0.0000000
2051,-5,-0.0000000
2052,-4,-0.0000000
2053,0,0.0000000
2054,3,0.0000000
2055,2,0.0000000
2056,-2,-0.0000000
2057,-5,-0.0000000
2058,-4,-0.0000000
2059,0,0.0000000
2060,3,0.0000000
2061,2,0.0000000
2062,-2,-0.0000000
2063,-5,-0.0000000
2064,-4,-0.0000000
2065,0,0.0000000
2066,3,0.0000000
2067,2,0.0000000
2068,-2,-0.0000000
2069,-5,-0.0000000
2070,-4,-0.0000000
2071,0,0.0000000
2072,3,0.0000000
2073,2,0.0000000
2074,-2,-0.0000000
2075,-5,-0.0000000
2076,-4,-0.0000000
2077,0,0.0000000
2078,3,0.0000000
2079,2,0.0000000
2080,-2,-0.0000000
2081,-5,-0.0000000
2082,-4,-0.0000000
2083,0,0.0000000
2084,3,0.0000000
2085,2,0.0000000
2086,-2,-0.0000000
2087,-5,-0.0000000
2088,-4,-0.0000000
2089,0,0.0000000
2090,3,0.0000000
2091,2,0.0000000
2092,-2,-0.0000000
2093,-5,-0.0000000
2094,-4,-0.0000000
2095,0,0.0000000
2096,3,0.0000000
2097,2,0.0000000
2098,-2,-0.0000000
2099,-5,-0.0000000
2100,-4,-0.0000000
2101,0,0.0000000
2102,3,0.0000000
2103,2,0.0000000
2104,-2,-0.0000000
2105,-5,-0.0000000
2106,-4,-0.0000000
2107,0,0.0000000
2108,3,0.0000000
2109,2,0.0000000
2110,-2,-0.0000000
2111,-5,-0.0000000
2112,-4,-0.0000000
2113,0,0.0000000
2114,3,0.0000000
2115,2,0.0000000
2116,-2,-0.0000000
2117,-5,-0.0000000
2118,-4,-0.0000000
2119,0,0.0000000
2120,3,0.0000000
2121,2,0.0000000
2122,-2,-0.0000000
2123,-5,-0.0000000
2124,-4,-0.0000000
2125,0,0.0000000
2126,3,0.0000000
2127,2,0.0000000
2128,-2,-0.0000000
2129,-5,-0.0000000
2130,-4,-0.0000000
2131,0,0.0000000
2132,3,0.0000000
2133,2,0.0000000
2134,-2,-0.0000000
2135,-5,-0.0000000
2136,-4,-0.0000000
2137,0,0.0000000
2138,3,0.0000000
2139,2,0.0000000
2140,-2,-0.0000000
2141,-5,-0.0000000
2142,-4,-0.0000000
2143,0,0.0000000
2144,3,0.0000000
2145,2,0.0000000
2146,-2,-0.0000000
2147,-5,-0.0000000
2148,-4,-0.0000000
2149,0,0.0000000
2150,3,0.0000000
2151,2,0.0000000
2152,-2,-0.0000000
2153,-5,-0.0000000
2154,-4,-0.0000000
2155,0,0.0000000
2156,3,0.0000000
2157,2,0.0000000
2158,-2,-0.0000000
2159,-5,-0.0000000
2160,-4,-0.0000000
2161,0,0.0000000
2162,3,0.0000000
2163,2,0.0000000
2164,-2,-0.0000000
2165,-5,-0.0000000
2166,-4,-0.0000000
2167,0,0.0000000
2168,3,0.0000000
2169,2,0.0000000
2170,-2,-0.0000000
2171,-5,-0.0000000
2172,-4,-0.0000000
2173,0,0.0000000
2174,3,0.0000000
2175,2,0.0000000
2176,-2,-0.0000000
2177,-5,-0.0000000
2178,-4,-0.0000000
2179,0,0.0000000
2180,3,0.0000000
2181,2,0.0000000
2182,-2,-0.0000000
2183,-5,-0.0000000
2184,-4,-0.0000000
2185,0,0.0000000
2186,3,0.0000000
2187,2,0.0000000
2188,-2,-0.0000000
2189,-5,-0.0000000
2190,-4,-0.0000000
2191,0,0.0000000
2192,3,0.0000000
2193,2,0.0000000
2194,-2,-0.0000000
2195,-5,-0.0000000
2196,-4,-0.0000000
2197,0,0.0000000
2198,3,0.0000000
2199,2,0.0000000
2200,-2,-0.0000000
2201,-5,-0.0000000
2202,-4,-0.0000000
2203,0,0.0000000
2204,3,0.0000000
2205,2,0.0000000
2206,-2,-0.0000000
2207,-5,-0.0000000
2208,-4,-0.0000000
2209,0,0.0000000
2210,3,0.0000000
2211,2,0.0000000
2212,-2,-0.0000000
2213,-5,-0.0000000
2214,-4,-0.0000000
2215,0,0.0000000
2216,3,0.0000000
2217,2,0.0000000
2218,-2,-0.0000000
2219,-5,-0.0000000
2220,-4,-0.0000000
2221,0,0.0000000
2222,3,0.0000000
2223,2,0.0000000
2224,-2,-0.0000000
2225,-5,-0.0000000
2226,-4,-0.0000000
2227,0,0.0000000
2228,3,0.0000000
2229,2,0.0000000
2230,-2,-0.0000000
2231,-5,-0.0000000
2232,-4,-0.0000000
2233,0,0.0000000
2234,3,0.0000000
2235,2,0.0000000
2236,-2,-0.0000000
2237,-5,-0.0000000
2238,-4,-0.0000000
2239,0,0.0000000
2240,3,0.0000000
2241,2,0.0000000
2242,-2,-0.0000000
2243,-5,-0.0000000
2244,-4,-0.0000000
2245,0,0.0000000
2246,3,0.0000000
2247,2,0.0000000
2248,-2,-0.0000000
2249,-5,-0.0000000
2250,-4,-0.0000000
2251,0,0.0000000
2252,3,0.0000000
2253,2,0.0000000
2254,-2,-0.0000000
2255,-5,-0.0000000
2256,-4,-0.0000000
2257,0,0.0000000
2258,3,0.0000000
2259,2,0.0000000
2260,-2,-0.0000000
2261,-5,-0.0000000
2262,-4,-0.0000000
2263,0,0.0000000
2264,3,0.0000000
2265,2,0.0000000
2266,-2,-0.0000000
2267,-5,-0.0000000
2268,-4,-0.0000000
2269,0,0.0000000
2270,3,0.0000000
2271,2,0.0000000
2272,-2,-0.0000000
2273,-5,-0.0000000
2274,-4,-0.0000000
2275,0,0.0000000
2276,3,0.0000000
2277,2,0.0000000
2278,-2,-0.0000000
2279,-5,-0.0000000
2280,-4,-0.0000000
2281,0,0.0000000
2282,3,0.0000000
2283,2,0.0000000
2284,-2,-0.0000000
2285,-5,-0.0000000
2286,-4,-0.0000000
2287,0,0.0000000
2288,3,0.0000000
2289,2,0.0000000
2290,-2,-0.0000000
2291,-5,-0.0000000
2292,-4,-0.0000000
2293,0,0.0000000
2294,3,0.0000000
2295,2,0.0000000
2296,-2,-0.0000000
2297,-5,-0.0000000
2298,-4,-0.0000000
2299,0,0.0000000
2300,3,0.0000000
2301,2,0.0000000
2302,-2,-0.0000000
2303,-5,-0.0000000
2304,-4,-0.0000000
2305,0,0.0000000
2306,3,0.0000000
2307,2,0.0000000
2308,-2,-0.0000000
2309,-5,-0.0000000
2310,-4,-0.0000000
2311,0,0.0000000
2312,3,0.0000000
2313,2,0.0000000
2314,-2,-0.0000000
2315,-5,-0.0000000
2316,-4,-0.0000000
2317,0,0.0000000
2318,3,0.0000000
2319,2,0.0000000
2320,-2,-0.0000000
2321,-5,-0.0000000
2322,-4,-0.0000000
2323,0,0.0000000
2324,3,0.0000000
2325,2,0.0000000
2326,-2,-0.0000000
2327,-5,-0.0000000
2328,-4,-0.0000000
2329,0,0.0000000
2330,3,0.0000000
2331,2,0.0000000
2332,-2,-0.0000000
2333,-5,-0.0000000
2334,-4,-0.0000000
2335,0,0.0000000
2336,3,0.0000000
2337,2,0.0000000
2338,-2,-0.0000000
2339,-5,-0.0000000
2340,-4,-0.0000000
2341,0,0.0000000
2342,3,0.0000000
2343,2,0.0000000
2344,-2,-0.0000000
2345,-5,-0.0000000
2346,-4,-0.0000000
2347,0,0.0000000
2348,3,0.0000000
2349,2,0.0000000
2350,-2,-0.0000000
2351,-5,-0.0000000
2352,-4,-0.0000000
2353,0,0.0000000
2354,3,0.0000000
2355,2,0.0000000
2356,-2,-0.0000000
2357,-5,-0.0000000
2358,-4,-0.0000000
2359,0,0.0000000
2360,3,0.0000000
2361,2,0.0000000
2362,-2,-0.0000000
2363,-5,-0.0000000
2364,-4,-0.0000000
2365,0,0.0000000
2366,3,0.0000000
2367,2,0.0000000
2368,-2,-0.0000000
2369,-5,-0.0000000
2370,-4,-0.0000000
2371,0,0.0000000
2372,3,0.0000000
2373,2,0.0000000
2374,-2,-0.0000000
2375,-5,-0.0000000
2376,-4,-0.0000000
2377,0,0.0000000
2378,3,0.0000000
2379,2,0.0000000
2380,-2,-0.0000000
2381,-5,-0.0000000
2382,-4,-0.0000000
2383,0,0.0000000
2384,3,0.0000000
2385,2,0.0000000
2386,-2,-0.0000000
2387,-5,-0.0000000
2388,-4,-0.0000000
2389,0,0.0000000
2390,3,0.0000000
2391,2,0.0000000
2392,-2,-0.0000000
2393,-5,-0.0000000
2394,-4,-0.0000000
2395,0,0.0000000
2396,3,0.0000000
2397,2,0.0000000
2398,-2,-0.0000000
2399,-5,-0.0000000
2400,-4,-0.0000000
2401,0,0.0000000
2402,3,0.0000000
2403,2,0.0000000
2404,-2,-0.0000000
2405,-5,-0.0000000
2406,-4,-0.0000000
2407,0,0.0000000
2408,3,0.0000000
