Sample,Output_Q31,Output_Float
7628,-328,-0.0000002
7629,6,0.0000000
7630,333,0.0000002
7631,326,0.0000002
7632,-8,-0.0000000
7633,-335,-0.0000002
7634,-328,-0.0000002
7635,6,0.0000000
7636,333,0.0000002
7637,326,0.0000002
7638,-8,-0.0000000
7639,-335,-0.0000002
7640,-328,-0.0000002
7641,6,0.0000000
7642,333,0.0000002
7643,326,0.0000002
7644,-8,-0.0000000
7645,-335,-0.0000002
7646,-328,-0.0000002
7647,6,0.0000000
7648,333,0.0000002
7649,326,0.0000002
7650,-8,-0.0000000
7651,-335,-0.0000002
7652,-328,-0.0000002
7653,6,0.0000000
7654,333,0.0000002
7655,326,0.0000002
7656,-8,-0.0000000
7657,-335,-0.0000002
7658,-328,-0.0000002
7659,6,0.0000000
7660,333,0.0000002
7661,326,0.0000002
7662,-8,-0.0000000
7663,-335,-0.0000002
7664,-328,-0.0000002
7665,6,0.0000000
7666,333,0.0000002
7667,326,0.0000002
7668,-8,-0.0000000
7669,-335,-0.0000002
7670,-328,-0.0000002
7671,6,0.0000000
7672,333,0.0000002
7673,326,0.0000002
7674,-8,-0.0000000
7675,-335,-0.0000002
7676,-328,-0.0000002
7677,6,0.0000000
7678,333,0.0000002
7679,326,0.0000002
7680,-8,-0.0000000
7681,-335,-0.0000002
7682,-328,-0.0000002
7683,6,0.0000000
7684,333,0.0000002
7685,326,0.0000002
7686,-8,-0.0000000
7687,-335,-0.0000002
7688,-328,-0.0000002
7689,6,0.0000000
7690,333,0.0000002
7691,326,0.0000002
7692,-8,-0.0000000
7693,-335,-0.0000002
7694,-328,-0.0000002
7695,6,0.0000000
7696,333,0.0000002
7697,326,0.0000002
7698,-8,-0.0000000
7699,-335,-0.0000002
7700,-328,-0.0000002
7701,6,0.0000000
7702,333,0.0000002
7703,326,0.0000002
7704,-8,-0.0000000
7705,-335,-0.0000002
7706,-328,-0.0000002
7707,6,0.0000000
7708,333,0.0000002
7709,326,0.0000002
7710,-8,-0.0000000
7711,-335,-0.0000002
7712,-328,-0.0000002
7713,6,0.0000000
7714,333,0.0000002
7715,326,0.0000002
7716,-8,-0.0000000
7717,-335,-0.0000002
7718,-328,-0.0000002
7719,6,0.0000000
7720,333,0.0000002
7721,326,0.0000002
7722,-8,-0.0000000
7723,-335,-0.0000002
7724,-328,-0.0000002
7725,6,0.0000000
7726,333,0.0000002
7727,326,0.0000002
7728,-8,-0.0000000
7729,-335,-0.0000002
7730,-328,-0.0000002
7731,6,0.0000000
7732,333,0.0000002
7733,326,0.0000002
7734,-8,-0.0000000
7735,-335,-0.0000002
7736,-328,-0.0000002
7737,6,0.0000000
7738,333,0.0000002
7739,326,0.0000002
7740,-8,-0.0000000
7741,-335,-0.0000002
7742,-328,-0.0000002
7743,6,0.0000000
7744,333,0.0000002
7745,326,0.0000002
7746,-8,-0.0000000
7747,-335,-0.0000002
7748,-328,-0.0000002
7749,6,0.0000000
7750,333,0.0000002
7751,326,0.0000002
7752,-8,-0.0000000
7753,-335,-0.0000002
7754,-328,-0.0000002
7755,6,0.0000000
7756,333,0.0000002
7757,326,0.0000002
7758,-8,-0.0000000
7759,-335,-0.0000002
7760,-328,-0.0000002
7761,6,0.0000000
7762,333,0.0000002
7763,326,0.0000002
7764,-8,-0.0000000
7765,-335,-0.0000002
7766,-328,-0.0000002
7767,6,0.0000000
7768,333,0.0000002
7769,326,0.0000002
7770,-8,-0.0000000
7771,-335,-0.0000002
7772,-328,-0.0000002
7773,6,0.0000000
7774,333,0.0000002
7775,326,0.0000002
7776,-8,-0.0000000
7777,-335,-0.0000002
7778,-328,-0.0000002
7779,6,0.0000000
7780,333,0.0000002
7781,326,0.0000002
7782,-8,-0.0000000
7783,-335,-0.0000002
7784,-328,-0.0000002
7785,6,0.0000000
7786,333,0.0000002
7787,326,0.0000002
7788,-8,-0.0000000
7789,-335,-0.0000002
7790,-328,-0.0000002
7791,6,0.0000000
7792,333,0.0000002
7793,326,0.0000002
7794,-8,-0.0000000
7795,-335,-0.0000002
7796,-328,-0.0000002
7797,6,0.0000000
7798,333,0.0000002
7799,326,0.0000002
7800,-8,-0.0000000
7801,-335,-0.0000002
7802,-328,-0.0000002
7803,6,0.0000000
7804,333,0.0000002
7805,326,0.0000002
7806,-8,-0.0000000
7807,-335,-0.0000002
7808,-328,-0.0000002
7809,6,0.0000000
7810,333,0.0000002
7811,326,0.0000002
7812,-8,-0.0000000
7813,-335,-0.0000002
7814,-328,-0.0000002
7815,6,0.0000000
7816,333,0.0000002
7817,326,0.0000002
7818,-8,-0.0000000
7819,-335,-0.0000002
7820,-328,-0.0000002
7821,6,0.0000000
7822,333,0.0000002
7823,326,0.0000002
7824,-8,-0.0000000
7825,-335,-0.0000002
7826,-328,-0.0000002
7827,6,0.0000000
7828,333,0.0000002
7829,326,0.0000002
7830,-8,-0.0000000
7831,-335,-0.0000002
7832,-328,-0.0000002
7833,6,0.0000000
7834,333,0.0000002
7835,326,0.0000002
7836,-8,-0.0000000
7837,-335,-0.0000002
7838,-328,-0.0000002
7839,6,0.0000000
7840,333,0.0000002
7841,326,0.0000002
7842,-8,-0.0000000
7843,-335,-0.0000002
7844,-328,-0.0000002
7845,6,0.0000000
7846,333,0.0000002
7847,326,0.0000002
7848,-8,-0.0000000
7849,-335,-0.0000002
7850,-328,-0.0000002
7851,6,0.0000000
7852,333,0.0000002
7853,326,0.0000002
7854,-8,-0.0000000
7855,-335,-0.0000002
7856,-328,-0.0000002
7857,6,0.0000000
7858,333,0.0000002
7859,326,0.0000002
7860,-8,-0.0000000
7861,-335,-0.0000002
7862,-328,-0.0000002
7863,6,0.0000000
7864,333,0.0000002
7865,326,0.0000002
7866,-8,-0.0000000
7867,-335,-0.0000002
7868,-328,-0.0000002
7869,6,0.0000000
7870,333,0.0000002
7871,326,0.0000002
7872,-8,-0.0000000
7873,-335,-0.0000002
7874,-328,-0.0000002
7875,6,0.0000000
7876,333,0.0000002
7877,326,0.0000002
7878,-8,-0.0000000
7879,-335,-0.0000002
7880,-328,-0.0000002
7881,6,0.0000000
7882,333,0.0000002
7883,326,0.0000002
7884,-8,-0.0000000
7885,-335,-0.0000002
7886,-328,-0.0000002
7887,6,0.0000000
7888,333,0.0000002
7889,326,0.0000002
7890,-8,-0.0000000
7891,-335,-0.0000002
7892,-328,-0.0000002
7893,6,0.0000000
7894,333,0.0000002
7895,326,0.0000002
7896,-8,-0.0000000
7897,-335,-0.0000002
7898,-328,-0.0000002
7899,6,0.0000000
7900,333,0.0000002
7901,326,0.0000002
7902,-8,-0.0000000
7903,-335,-0.0000002
7904,-328,-0.0000002
7905,6,0.0000000
7906,333,0.0000002
7907,326,0.0000002
7908,-8,-0.0000000
7909,-335,-0.0000002
7910,-328,-0.0000002
7911,6,0.0000000
7912,333,0.0000002
7913,326,0.0000002
7914,-8,-0.0000000
7915,-335,-0.0000002
7916,-328,-0.0000002
7917,6,0.0000000
7918,333,0.0000002
7919,326,0.0000002
7920,-8,-0.0000000
7921,-335,-0.0000002
7922,-328,-0.0000002
7923,6,0.0000000
7924,333,0.0000002
7925,326,0.0000002
7926,-8,-0.0000000
7927,-335,-0.0000002
7928,-328,-0.0000002
7929,6,0.0000000
7930,333,0.0000002
7931,326,0.0000002
7932,-8,-0.0000000
7933,-335,-0.0000002
7934,-328,-0.0000002
7935,6,0.0000000
7936,333,0.0000002
7937,326,0.0000002
7938,-8,-0.0000000
7939,-335,-0.0000002
7940,-328,-0.0000002
7941,6,0.0000000
7942,333,0.0000002
7943,326,0.0000002
7944,-8,-0.0000000
7945,-335,-0.0000002
7946,-328,-0.0000002
7947,6,0.0000000
7948,333,0.0000002
7949,326,0.0000002
7950,-8,-0.0000000
7951,-335,-0.0000002
7952,-328,-0.0000002
7953,6,0.0000000
7954,333,0.0000002
7955,326,0.0000002
7956,-8,-0.0000000
7957,-335,-0.0000002
7958,-328,-0.0000002
7959,6,0.0000000
7960,333,0.0000002
7961,326,0.0000002
7962,-8,-0.0000000
7963,-335,-0.0000002
7964,-328,-0.0000002
7965,6,0.0000000
7966,333,0.0000002
7967,326,0.0000002
7968,-8,-0.0000000
7969,-335,-0.0000002
7970,-328,-0.0000002
7971,6,0.0000000
7972,333,0.0000002
7973,326,0.0000002
7974,-8,-0.0000000
7975,-335,-0.0000002
7976,-328,-0.0000002
7977,6,0.0000000
7978,333,0.0000002
7979,326,0.0000002
7980,-8,-0.0000000
7981,-335,-0.0000002
7982,-328,-0.0000002
7983,6,0.0000000
7984,333,0.0000002
7985,326,0.0000002
7986,-8,-0.0000000
7987,-335,-0.0000002
7988,-328,-0.0000002
7989,6,0.0000000
7990,333,0.0000002
7991,326,0.0000002
7992,-8,-0.0000000
7993,-335,-0.0000002
7994,-328,-0.0000002
7995,6,0.0000000
7996,333,0.0000002
7997,326,0.0000002
7998,-8,-0.0000000
7999,-335,-0.0000002
8000,-328,-0.0000002
8001,6,0.0000000
8002,333,0.0000002
8003,326,0.0000002
8004,-8,-0.0000000
8005,-335,-0.0000002
8006,-328,-0.0000002
8007,6,0.0000000
8008,333,0.0000002
8009,326,0.0000002
8010,-8,-0.0000000
8011,-335,-0.0000002
8012,-328,-0.0000002
8013,6,0.0000000
8014,333,0.0000002
8015,326,0.0000002
8016,-8,-0.0000000
8017,-335,-0.0000002
8018,-328,-0.0000002
8019,6,0.0000000
8020,333,0.0000002
8021,326,0.0000002
8022,-8,-0.0000000
8023,-335,-0.0000002
8024,-328,-0.0000002
8025,6,0.0000000
8026,333,0.0000002
8027,326,0.0000002
8028,-8,-0.0000000
8029,-335,-0.0000002
8030,-328,-0.0000002
8031,6,0.0000000
8032,333,0.0000002
8033,326,0.0000002
8034,-8,-0.0000000
8035,-335,-0.0000002
8036,-328,-0.0000002
8037,6,0.0000000
8038,333,0.0000002
8039,326,0.0000002
8040,-8,-0.0000000
8041,-335,-0.0000002
8042,-328,-0.0000002
8043,6,0.0000000
8044,333,0.0000002
8045,326,0.0000002
8046,-8,-0.0000000
8047,-335,-0.0000002
8048,-328,-0.0000002
8049,6,0.0000000
8050,333,0.0000002
8051,326,0.0000002
8052,-8,-0.0000000
8053,-335,-0.0000002
8054,-328,-0.0000002
8055,6,0.0000000
8056,333,0.0000002
8057,326,0.0000002
8058,-8,-0.0000000
8059,-335,-0.0000002
8060,-328,-0.0000002
8061,6,0.0000000
8062,333,0.0000002
8063,326,0.0000002
8064,-8,-0.0000000
8065,-335,-0.0000002
8066,-328,-0.0000002
8067,6,0.0000000
8068,333,0.0000002
8069,326,0.0000002
8070,-8,-0.0000000
8071,-335,-0.0000002
8072,-328,-0.0000002
8073,6,0.0000000
8074,333,0.0000002
8075,326,0.0000002
8076,-8,-0.0000000
8077,-335,-0.0000002
8078,-328,-0.0000002
8079,6,0.0000000
8080,333,0.0000002
8081,326,0.0000002
8082,-8,-0.0000000
8083,-335,-0.0000002
8084,-328,-0.0000002
8085,6,0.0000000
8086,333,0.0000002
8087,326,0.0000002
8088,-8,-0.0000000
8089,-335,-0.0000002
8090,-328,-0.0000002
8091,6,0.0000000
8092,333,0.0000002
8093,326,0.0000002
8094,-8,-0.0000000
8095,-335,-0.0000002
8096,-328,-0.0000002
8097,6,0.0000000
8098,333,0.0000002
8099,326,0.0000002
8100,-8,-0.0000000
8101,-335,-0.0000002
8102,-328,-0.0000002
8103,6,0.0000000
8104,333,0.0000002
8105,326,0.0000002
8106,-8,-0.0000000
8107,-335,-0.0000002
8108,-328,-0.0000002
8109,6,0.0000000
8110,333,0.0000002
8111,326,0.0000002
8112,-8,-0.0000000
8113,-335,-0.0000002
8114,-328,-0.0000002
8115,6,0.0000000
8116,333,0.0000002
8117,326,0.0000002
8118,-8,-0.0000000
8119,-335,-0.0000002
8120,-328,-0.0000002
8121,6,0.0000000
8122,333,0.0000002
8123,326,0.0000002
8124,-8,-0.0000000
8125,-335,-0.0000002
8126,-328,-0.0000002
8127,6,0.0000000
8128,333,0.0000002
8129,326,0.0000002
8130,-8,-0.0000000
8131,-335,-0.0000002
8132,-328,-0.0000002
8133,6,0.0000000
8134,333,0.0000002
8135,326,0.0000002
8136,-8,-0.0000000
8137,-335,-0.0000002
8138,-328,-0.0000002
8139,6,0.0000000
8140,333,0.0000002
8141,326,0.0000002
8142,-8,-0.0000000
8143,-335,-0.0000002
8144,-328,-0.0000002
8145,6,0.0000000
8146,333,0.0000002
8147,326,0.0000002
8148,-8,-0.0000000
8149,-335,-0.0000002
8150,-328,-0.0000002
8151,6,0.0000000
8152,333,0.0000002
8153,326,0.0000002
8154,-8,-0.0000000
8155,-335,-0.0000002
8156,-328,-0.0000002
8157,6,0.0000000
8158,333,0.0000002
8159,326,0.0000002
8160,-8,-0.0000000
8161,-335,-0.0000002
8162,-328,-0.0000002
8163,6,0.0000000
8164,333,0.0000002
8165,326,0.0000002
8166,-8,-0.0000000
8167,-335,-0.0000002
8168,-328,-0.0000002
8169,6,0.0000000
8170,333,0.0000002
8171,326,0.0000002
8172,-8,-0.0000000
8173,-335,-0.0000002
8174,-328,-0.0000002
8175,6,0.0000000
8176,333,0.0000002
8177,326,0.0000002
8178,-8,-0.0000000
8179,-335,-0.0000002
8180,-328,-0.0000002
8181,6,0.0000000
8182,333,0.0000002
8183,326,0.0000002
8184,-8,-0.0000000
8185,-335,-0.0000002
8186,-328,-0.0000002
8187,6,0.0000000
8188,333,0.0000002
8189,326,0.0000002
8190,-8,-0.0000000
8191,-335,-0.0000002
8192,-328,-0.0000002
8193,6,0.0000000
8194,333,0.0000002
8195,326,0.0000002
8196,-8,-0.0000000
8197,-335,-0.0000002
8198,-328,-0.0000002
8199,6,0.0000000
8200,333,0.0000002
8201,326,0.0000002
8202,-8,-0.0000000
8203,-335,-0.0000002
8204,-328,-0.0000002
8205,6,0.0000000
8206,333,0.0000002
8207,326,0.0000002
8208,-8,-0.0000000
8209,-335,-0.0000002
8210,-328,-0.0000002
8211,6,0.0000000
8212,333,0.0000002
8213,326,0.0000002
8214,-8,-0.0000000
8215,-335,-0.0000002
8216,-328,-0.0000002
8217,6,0.0000000
8218,333,0.0000002
8219,326,0.0000002
8220,-8,-0.0000000
8221,-335,-0.0000002
8222,-328,-0.0000002
8223,6,0.0000000
8224,333,0.0000002
8225,326,0.0000002
8226,-8,-0.0000000
8227,-335,-0.0000002
8228,-328,-0.0000002
8229,6,0.0000000
8230,333,0.0000002
8231,326,0.0000002
8232,-8,-0.0000000
8233,-335,-0.0000002
8234,-328,-0.0000002
8235,6,0.0000000
8236,333,0.0000002
8237,326,0.0000002
8238,-8,-0.0000000
8239,-335,-0.0000002
8240,-328,-0.0000002
8241,6,0.0000000
8242,333,0.0000002
8243,326,0.0000002
8244,-8,-0.0000000
8245,-335,-0.0000002
8246,-328,-0.0000002
8247,6,0.0000000
8248,333,0.0000002
8249,326,0.0000002
8250,-8,-0.0000000
8251,-335,-0.0000002
8252,-328,-0.0000002
8253,6,0.0000000
8254,333,0.0000002
8255,326,0.0000002
8256,-8,-0.0000000
8257,-335,-0.0000002
8258,-328,-0.0000002
8259,6,0.0000000
8260,333,0.0000002
8261,326,0.0000002
8262,-8,-0.0000000
8263,-335,-0.0000002
8264,-328,-0.0000002
8265,6,0.0000000
8266,333,0.0000002
8267,326,0.0000002
8268,-8,-0.0000000
8269,-335,-0.0000002
8270,-328,-0.0000002
8271,6,0.0000000
8272,333,0.0000002
8273,326,0.0000002
8274,-8,-0.0000000
8275,-335,-0.0000002
8276,-328,-0.0000002
8277,6,0.0000000
8278,333,0.0000002
8279,326,0.0000002
8280,-8,-0.0000000
8281,-335,-0.0000002
8282,-328,-0.0000002
8283,6,0.0000000
8284,333,0.0000002
8285,326,0.0000002
8286,-8,-0.0000000
8287,-335,-0.0000002
8288,-328,-0.0000002
8289,6,0.0000000
8290,333,0.0000002
8291,326,0.0000002
8292,-8,-0.0000000
8293,-335,-0.0000002
8294,-328,-0.0000002
8295,6,0.0000000
8296,333,0.0000002
8297,326,0.0000002
8298,-8,-0.0000000
8299,-335,-0.0000002
8300,-328,-0.0000002
8301,6,0.0000000
8302,333,0.0000002
8303,326,0.0000002
8304,-8,-0.0000000
8305,-335,-0.0000002
8306,-328,-0.0000002
8307,6,0.0000000
8308,333,0.0000002
8309,326,0.0000002
8310,-8,-0.0000000
8311,-335,-0.0000002
8312,-328,-0.0000002
8313,6,0.0000000
8314,333,0.0000002
8315,326,0.0000002
8316,-8,-0.0000000
8317,-335,-0.0000002
8318,-328,-0.0000002
8319,6,0.0000000
8320,333,0.0000002
8321,326,0.0000002
8322,-8,-0.0000000
8323,-335,-0.0000002
8324,-328,-0.0000002
8325,6,0.0000000
8326,333,0.0000002
8327,326,0.0000002
8328,-8,-0.0000000
8329,-335,-0.0000002
8330,-328,-0.0000002
8331,6,0.0000000
8332,333,0.0000002
8333,326,0.0000002
8334,-8,-0.0000000
8335,-335,-0.0000002
8336,-328,-0.0000002
8337,6,0.0000000
8338,333,0.0000002
8339,326,0.0000002
8340,-8,-0.0000000
8341,-335,-0.0000002
8342,-328,-0.0000002
8343,6,0.0000000
8344,333,0.0000002
8345,326,0.0000002
8346,-8,-0.0000000
8347,-335,-0.0000002
8348,-328,-0.0000002
8349,6,0.0000000
8350,333,0.0000002
8351,326,0.0000002
8352,-8,-0.0000000
8353,-335,-0.0000002
8354,-328,-0.0000002
8355,6,0.0000000
8356,333,0.0000002
8357,326,0.0000002
8358,-8,-0.0000000
8359,-335,-0.0000002
8360,-328,-0.0000002
8361,6,0.0000000
8362,333,0.0000002
8363,326,0.0000002
8364,-8,-0.0000000
8365,-335,-0.0000002
8366,-328,-0.0000002
8367,6,0.0000000
8368,333,0.0000002
8369,326,0.0000002
8370,-8,-0.0000000
8371,-335,-0.0000002
8372,-328,-0.0000002
8373,6,0.0000000
8374,333,0.0000002
8375,326,0.0000002
8376,-8,-0.0000000
8377,-335,-0.0000002
8378,-328,-0.0000002
8379,6,0.0000000
8380,333,0.0000002
8381,326,0.0000002
8382,-8,-0.0000000
8383,-335,-0.0000002
8384,-328,-0.0000002
8385,6,0.0000000
8386,333,0.0000002
8387,326,0.0000002
8388,-8,-0.0000000
8389,-335,-0.0000002
8390,-328,-0.0000002
8391,6,0.0000000
8392,333,0.0000002
8393,326,0.0000002
8394,-8,-0.0000000
8395,-335,-0.0000002
8396,-328,-0.0000002
8397,6,0.0000000
8398,333,0.0000002
8399,326,0.0000002
8400,-8,-0.0000000
8401,-335,-0.0000002
8402,-328,-0.0000002
8403,6,0.0000000
8404,333,0.0000002
8405,326,0.0000002
8406,-8,-0.0000000
8407,-335,-0.0000002
8408,-328,-0.0000002
8409,6,0.0000000
8410,333,0.0000002
8411,326,0.0000002
8412,-8,-0.0000000
8413,-335,-0.0000002
8414,-328,-0.0000002
8415,6,0.0000000
8416,333,0.0000002
8417,326,0.0000002
8418,-8,-0.0000000
8419,-335,-0.0000002
8420,-328,-0.0000002
8421,6,0.0000000
8422,333,0.0000002
8423,326,0.0000002
8424,-8,-0.0000000
8425,-335,-0.0000002
8426,-328,-0.0000002
8427,6,0.0000000
8428,333,0.0000002
8429,326,0.0000002
8430,-8,-0.0000000
8431,-335,-0.0000002
8432,-328,-0.0000002
8433,6,0.0000000
8434,333,0.0000002
8435,326,0.0000002
8436,-8,-0.0000000
8437,-335,-0.0000002
8438,-328,-0.0000002
8439,6,0.0000000
8440,333,0.0000002
8441,326,0.0000002
8442,-8,-0.0000000
8443,-335,-0.0000002
8444,-328,-0.0000002
8445,6,0.0000000
8446,333,0.0000002
8447,326,0.0000002
8448,-8,-0.0000000
8449,-335,-0.0000002
8450,-328,-0.0000002
8451,6,0.0000000
8452,333,0.0000002
8453,326,0.0000002
8454,-8,-0.0000000
8455,-335,-0.0000002
8456,-328,-0.0000002
8457,6,0.0000000
8458,333,0.0000002
8459,326,0.0000002
8460,-8,-0.0000000
8461,-335,-0.0000002
8462,-328,-0.0000002
8463,6,0.0000000
8464,333,0.0000002
8465,326,0.0000002
8466,-8,-0.0000000
8467,-335,-0.0000002
8468,-328,-0.0000002
8469,6,0.0000000
8470,333,0.0000002
8471,326,0.0000002
8472,-8,-0.0000000
8473,-335,-0.0000002
8474,-328,-0.0000002
8475,6,0.0000000
8476,333,0.0000002
8477,326,0.0000002
8478,-8,-0.0000000
8479,-335,-0.0000002
8480,-328,-0.0000002
8481,6,0.0000000
8482,333,0.0000002
8483,326,0.0000002
8484,-8,-0.0000000
8485,-335,-0.0000002
8486,-328,-0.0000002
8487,6,0.0000000
8488,333,0.0000002
8489,326,0.0000002
8490,-8,-0.0000000
8491,-335,-0.0000002
8492,-328,-0.0000002
8493,6,0.0000000
8494,333,0.0000002
8495,326,0.0000002
8496,-8,-0.0000000
8497,-335,-0.0000002
8498,-328,-0.0000002
8499,6,0.0000000
8500,333,0.0000002
8501,326,0.0000002
8502,-8,-0.0000000
8503,-335,-0.0000002
8504,-328,-0.0000002
8505,6,0.0000000
8506,333,0.0000002
8507,326,0.0000002
8508,-8,-0.0000000
8509,-335,-0.0000002
8510,-328,-0.0000002
8511,6,0.0000000
8512,333,0.0000002
8513,326,0.0000002
8514,-8,-0.0000000
8515,-335,-0.0000002
8516,-328,-0.0000002
8517,6,0.0000000
8518,333,0.0000002
8519,326,0.0000002
8520,-8,-0.0000000
8521,-335,-0.0000002
8522,-328,-0.0000002
8523,6,0.0000000
8524,333,0.0000002
8525,326,0.0000002
8526,-8,-0.0000000
8527,-335,-0.0000002
8528,-328,-0.0000002
8529,6,0.0000000
8530,333,0.0000002
8531,326,0.0000002
8532,-8,-0.0000000
8533,-335,-0.0000002
8534,-328,-0.0000002
8535,6,0.0000000
8536,333,0.0000002
8537,326,0.0000002
8538,-8,-0.0000000
8539,-335,-0.0000002
8540,-328,-0.0000002
8541,6,0.0000000
8542,333,0.0000002
8543,326,0.0000002
8544,-8,-0.0000000
8545,-335,-0.0000002
8546,-328,-0.0000002
8547,6,0.0000000
8548,333,0.0000002
8549,326,0.0000002
8550,-8,-0.0000000
8551,-335,-0.0000002
8552,-328,-0.0000002
8553,6,0.0000000
8554,333,0.0000002
8555,326,0.0000002
8556,-8,-0.0000000
8557,-335,-0.0000002
8558,-328,-0.0000002
8559,6,0.0000000
8560,333,0.0000002
8561,326,0.0000002
8562,-8,-0.0000000
8563,-335,-0.0000002
8564,-328,-0.0000002
8565,6,0.0000000
8566,333,0.0000002
8567,326,0.0000002
8568,-8,-0.0000000
8569,-335,-0.0000002
8570,-328,-0.0000002
8571,6,0.0000000
8572,333,0.0000002
8573,326,0.0000002
8574,-8,-0.0000000
8575,-335,-0.0000002
8576,-328,-0.0000002
8577,6,0.0000000
8578,333,0.0000002
8579,326,0.0000002
8580,-8,-0.0000000
8581,-335,-0.0000002
8582,-328,-0.0000002
8583,6,0.0000000
8584,333,0.0000002
8585,326,0.0000002
8586,-8,-0.0000000
8587,-335,-0.0000002
8588,-328,-0.0000002
8589,6,0.0000000
8590,333,0.0000002
8591,326,0.0000002
8592,-8,-0.0000000
8593,-335,-0.0000002
8594,-328,-0.0000002
8595,6,0.0000000
8596,333,0.0000002
8597,326,0.0000002
8598,-8,-0.0000000
8599,-335,-0.0000002
8600,-328,-0.0000002
8601,6,0.0000000
8602,333,0.0000002
8603,326,0.0000002
8604,-8,-0.0000000
8605,-335,-0.0000002
8606,-328,-0.0000002
8607,6,0.0000000
8608,333,0.0000002
8609,326,0.0000002
8610,-8,-0.0000000
8611,-335,-0.0000002
8612,-328,-0.0000002
8613,6,0.0000000
8614,333,0.0000002
8615,326,0.0000002
8616,-8,-0.0000000
8617,-335,-0.0000002
8618,-328,-0.0000002
8619,6,0.0000000
8620,333,0.0000002
8621,326,0.0000002
8622,-8,-0.0000000
8623,-335,-0.0000002
8624,-328,-0.0000002
8625,6,0.0000000
8626,333,0.0000002
8627,326,0.0000002
8628,-8,-0.0000000
8629,-335,-0.0000002
8630,-328,-0.0000002
8631,6,0.0000000
8632,333,0.0000002
8633,326,0.0000002
8634,-8,-0.0000000
8635,-335,-0.0000002
8636,-328,-0.0000002
8637,6,0.0000000
8638,333,0.0000002
8639,326,0.0000002
8640,-8,-0.0000000
8641,-335,-0.0000002
8642,-328,-0.0000002
8643,6,0.0000000
8644,333,0.0000002
8645,326,0.0000002
8646,-8,-0.0000000
8647,-335,-0.0000002
8648,-328,-0.0000002
8649,6,0.0000000
8650,333,0.0000002
8651,326,0.0000002
8652,-8,-0.0000000
8653,-335,-0.0000002
8654,-328,-0.0000002
8655,6,0.0000000
8656,333,0.0000002
8657,326,0.0000002
8658,-8,-0.0000000
8659,-335,-0.0000002
8660,-328,-0.0000002
8661,6,0.0000000
8662,333,0.0000002
8663,326,0.0000002
8664,-8,-0.0000000
8665,-335,-0.0000002
8666,-328,-0.0000002
8667,6,0.0000000
8668,333,0.0000002
8669,326,0.0000002
8670,-8,-0.0000000
8671,-335,-0.0000002
8672,-328,-0.0000002
8673,6,0.0000000
8674,333,0.0000002
8675,326,0.0000002
8676,-8,-0.0000000
8677,-335,-0.0000002
8678,-328,-0.0000002
8679,6,0.0000000
8680,333,0.0000002
8681,326,0.0000002
8682,-8,-0.0000000
8683,-335,-0.0000002
8684,-328,-0.0000002
8685,6,0.0000000
8686,333,0.0000002
8687,326,0.0000002
8688,-8,-0.0000000
8689,-335,-0.0000002
8690,-328,-0.0000002
8691,6,0.0000000
8692,333,0.0000002
8693,326,0.0000002
8694,-8,-0.0000000
8695,-335,-0.0000002
8696,-328,-0.0000002
8697,6,0.0000000
8698,333,0.0000002
8699,326,0.0000002
8700,-8,-0.0000000
8701,-335,-0.0000002
8702,-328,-0.0000002
8703,6,0.0000000
8704,333,0.0000002
8705,326,0.0000002
8706,-8,-0.0000000
8707,-335,-0.0000002
8708,-328,-0.0000002
8709,6,0.0000000
8710,333,0.0000002
8711,326,0.0000002
8712,-8,-0.0000000
8713,-335,-0.0000002
8714,-328,-0.0000002
8715,6,0.0000000
8716,333,0.0000002
8717,326,0.0000002
8718,-8,-0.0000000
8719,-335,-0.0000002
8720,-328,-0.0000002
8721,6,0.0000000
8722,333,0.0000002
8723,326,0.0000002
8724,-8,-0.0000000
8725,-335,-0.0000002
8726,-328,-0.0000002
8727,6,0.0000000
8728,333,0.0000002
8729,326,0.0000002
8730,-8,-0.0000000
8731,-335,-0.0000002
8732,-328,-0.0000002
8733,6,0.0000000
8734,333,0.0000002
8735,326,0.0000002
8736,-8,-0.0000000
8737,-335,-0.0000002
8738,-328,-0.0000002
8739,6,0.0000000
8740,333,0.0000002
8741,326,0.0000002
8742,-8,-0.0000000
8743,-335,-0.0000002
8744,-328,-0.0000002
8745,6,0.0000000
8746,333,0.0000002
8747,326,0.0000002
8748,-8,-0.0000000
8749,-335,-0.0000002
8750,-328,-0.0000002
8751,6,0.0000000
8752,333,0.0000002
8753,326,0.0000002
8754,-8,-0.0000000
8755,-335,-0.0000002
8756,-328,-0.0000002
8757,6,0.0000000
8758,333,0.0000002
8759,326,0.0000002
8760,-8,-0.0000000
8761,-335,-0.0000002
8762,-328,-0.0000002
8763,6,0.0000000
8764,333,0.0000002
8765,326,0.0000002
8766,-8,-0.0000000
8767,-335,-0.0000002
8768,-328,-0.0000002
8769,6,0.0000000
8770,333,0.0000002
8771,326,0.0000002
8772,-8,-0.0000000
8773,-335,-0.0000002
8774,-328,-0.0000002
8775,6,0.0000000
8776,333,0.0000002
8777,326,0.0000002
8778,-8,-0.0000000
8779,-335,-0.0000002
8780,-328,-0.0000002
8781,6,0.0000000
8782,333,0.0000002
8783,326,0.0000002
8784,-8,-0.0000000
8785,-335,-0.0000002
8786,-328,-0.0000002
8787,6,0.0000000
8788,333,0.0000002
8789,326,0.0000002
8790,-8,-0.0000000
8791,-335,-0.0000002
8792,-328,-0.0000002
